ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6203,1,7/27/2021,7/27/2021,11.72152106,79.1790433,9.15786344,70.91151569,1.292,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Day,Night,Night,Sunset
A-6204,1,3/17/2020,3/17/2020,20.62146746,96.55213508,28.74157125,70.51275451,2.537,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Night,Night,Twilight
A-6205,5,7/30/2022,7/30/2022,31.03046231,93.40728834,34.46916357,83.19106097,2.9,Pedestrian accident causing delay,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Night,Twilight,Twilight,Day
A-6206,5,1/27/2022,1/27/2022,24.48382154,72.27023084,27.40343695,76.07446393,1.182,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Twilight,Day,Night,Night
A-6207,2,11/1/2024,11/1/2024,13.07063437,88.09885361,32.5020027,82.277621,2.29,Construction detour causing congestion,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Night,Day,Sunset,Twilight
A-6208,1,9/6/2024,9/6/2024,29.37582995,89.70832601,30.38533202,79.48023476,1.842,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Twilight,Twilight,Twilight
A-6209,4,6/6/2020,6/6/2020,16.22972633,85.41415903,20.04328054,89.83789414,4.679,Vehicle accident with minor impact,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Sunset,Day,Day
A-6210,5,5/26/2020,5/26/2020,20.35403645,81.32455274,13.37116275,96.27545213,2.329,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night,Twilight,Sunset,Twilight
A-6211,4,11/14/2021,11/14/2021,28.20222148,75.79607068,33.714255,87.70480992,3.438,Pedestrian accident causing delay,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Dawn,Day
A-6212,4,9/15/2022,9/15/2022,18.84100718,93.55719507,30.64233558,69.6474292,3.697,Construction detour causing congestion,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Dawn,Day,Dawn,Sunset
A-6213,4,4/22/2020,4/22/2020,26.40236905,83.61130869,6.785187832,74.03193115,2.737,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Dawn,Sunset,Twilight,Sunset
A-6214,5,6/22/2020,6/22/2020,13.12394204,75.53587322,15.5667936,71.36548812,1.742,Power outage affecting traffic signals,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Sunset,Night,Night
A-6215,2,9/28/2023,9/28/2023,25.0722595,79.88164268,31.10463554,74.88676304,2.643,Power outage affecting traffic signals,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Night,Twilight,Day,Twilight
A-6216,3,7/29/2020,7/29/2020,27.70186538,93.89413998,19.97348881,78.61320915,1.416,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Twilight,Dawn,Day,Sunset
A-6217,4,4/29/2020,4/29/2020,24.30825307,75.79148088,18.8375298,92.74596865,1.789,Heavy traffic due to construction work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Night,Night,Sunset
A-6218,1,8/6/2021,8/6/2021,9.46970781,73.5187186,17.20157684,77.69043,3.146,Accident near busy intersection,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dawn,Twilight,Twilight,Sunset
A-6219,5,3/24/2022,3/24/2022,27.71316496,71.84148347,14.23266898,84.10590752,3.579,Heavy traffic due to construction work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Twilight,Sunset,Dawn
A-6220,2,7/11/2021,7/11/2021,28.09490414,78.63235987,15.62426561,91.8512453,0.69,Accident near busy intersection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Night,Day,Night
A-6221,1,6/28/2020,6/28/2020,34.33319824,94.97574472,31.85423586,89.01079022,0.932,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Sunset,Sunset,Dawn,Sunset
A-6222,1,5/6/2022,5/6/2022,23.93449205,73.09823688,17.82988245,78.26236984,1.678,Accident near busy intersection,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Twilight,Day,Twilight,Dawn
A-6223,3,2/3/2023,2/3/2023,7.866551058,72.69877633,19.95746977,91.36087833,3.219,Construction detour causing congestion,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Sunset,Night,Night,Twilight
A-6224,3,11/2/2024,11/2/2024,19.63154893,86.32937351,17.64572849,90.29676028,3.813,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Dawn,Night,Night
A-6225,4,5/24/2023,5/24/2023,10.85543696,85.45978325,6.332917084,81.6904249,4.59,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Dawn,Dawn,Night,Twilight
A-6226,3,11/13/2024,11/13/2024,21.09168182,95.46496009,15.91620621,82.54757416,4.504,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Night,Sunset,Day,Twilight
A-6227,3,8/9/2021,8/9/2021,33.58715798,76.21162704,36.31580543,75.21075054,2.695,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Day,Night,Dawn
A-6228,2,9/4/2023,9/4/2023,14.36230147,77.98873347,27.56310526,91.45828651,4.543,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Day,Day,Dawn,Dawn
A-6229,4,11/12/2022,11/12/2022,8.572375226,91.45730112,33.81840374,86.95914808,1.991,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Dawn,Dawn,Twilight,Dawn
A-6230,2,12/6/2023,12/6/2023,10.52338261,72.45281752,20.60313035,78.61315643,1.701,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Sunset,Dawn,Day,Sunset
A-6231,4,3/7/2023,3/7/2023,8.136729057,84.38689154,35.63992897,85.30429587,0.863,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Day,Night,Day
A-6232,1,7/17/2021,7/17/2021,31.22428853,74.15794466,26.20586062,96.23352468,3.452,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Sunset,Twilight,Dawn,Night
A-6233,3,4/13/2023,4/13/2023,28.87771311,93.03805242,28.62803118,87.68626753,3.275,Vehicle accident with minor impact,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Twilight,Dawn,Day,Sunset
A-6234,4,8/15/2020,8/15/2020,31.28913068,81.53042375,28.14136419,71.1299282,4.918,Construction detour causing congestion,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Twilight,Day,Night,Sunset
A-6235,4,5/10/2023,5/10/2023,25.95609103,73.55094072,7.235901193,81.56464982,0.987,Pedestrian accident causing delay,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Twilight,Night,Sunset
A-6236,2,9/10/2020,9/10/2020,6.29546674,80.46788657,25.25046147,88.29195718,4.483,Construction detour causing congestion,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Night,Twilight
A-6237,4,10/24/2022,10/24/2022,15.85687467,73.22907844,6.891898393,91.3077825,3.665,Heavy traffic due to construction work,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Night,Twilight,Day
A-6238,5,8/21/2021,8/21/2021,9.511575847,68.76330653,36.79090163,76.03811726,2.442,Vehicle accident with minor impact,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Night,Twilight,Twilight
A-6239,5,5/11/2022,5/11/2022,21.01931405,74.06932814,8.537489524,94.65266059,4.973,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Sunset,Twilight,Twilight
A-6240,2,8/18/2022,8/18/2022,36.82292266,87.08281756,24.33432485,73.16887341,3.417,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Day,Sunset,Dawn,Dawn
A-6241,2,6/3/2024,6/3/2024,30.61927522,76.95581616,18.96469721,81.1330324,0.641,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Night,Night,Day,Twilight
A-6242,2,2/7/2020,2/7/2020,13.96851859,79.39675475,20.32275399,80.08269158,4.327,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Night,Twilight,Dawn
A-6243,5,5/17/2023,5/17/2023,36.87326838,73.95314332,9.132011343,73.02401139,0.682,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Twilight,Night,Twilight,Day
A-6244,4,2/19/2020,2/19/2020,7.804082871,71.69004597,9.150148923,92.05430718,4.868,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Dawn,Sunset,Night
A-6245,3,2/5/2024,2/5/2024,26.68209293,83.89703128,8.522497568,96.04423388,4.028,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Day,Day,Twilight
A-6246,4,4/19/2024,4/19/2024,29.09328046,75.1075867,17.99266694,93.69442781,3.125,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Day,Night,Dawn
A-6247,5,10/29/2024,10/29/2024,14.23461625,95.20008924,15.33624787,89.21706521,3.164,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Night,Twilight,Dawn
A-6248,5,6/1/2021,6/1/2021,11.72000268,80.9911798,8.30506101,90.926335,2.658,Construction detour causing congestion,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Dawn,Day,Night
A-6249,2,6/3/2023,6/3/2023,32.03793722,76.82814413,19.16241905,79.34076735,3.222,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Dawn,Night,Dawn
A-6250,5,7/13/2023,7/13/2023,28.69054087,89.16621083,31.79380903,85.7239977,3.657,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Night,Dawn,Dawn
A-6251,2,2/23/2023,2/23/2023,27.88175676,87.55069802,26.21045182,77.70421056,2.284,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Night,Twilight,Dawn
A-6252,3,4/14/2024,4/14/2024,8.049048375,83.09193888,23.07353458,90.82146683,1.8,Heavy traffic due to construction work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Day,Night,Sunset
A-6253,2,1/17/2024,1/17/2024,27.8815943,83.94730198,8.06996848,75.89835693,0.802,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Twilight,Dawn,Twilight,Sunset
A-6254,2,1/30/2021,1/30/2021,21.33991238,77.37258573,17.14860576,94.03134641,1.115,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Twilight,Night,Day,Night
A-6255,2,3/13/2020,3/13/2020,24.88127034,84.67689643,12.7482814,78.69303861,3.416,Heavy traffic due to construction work,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Night,Night,Dawn,Twilight
A-6256,5,12/12/2022,12/12/2022,34.82688013,82.11026555,6.948000172,91.56010742,4.088,Construction detour causing congestion,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Dawn,Dawn,Day,Night
A-6257,1,10/19/2024,10/19/2024,7.743216844,94.62489646,29.34639686,90.3291839,3.064,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Dawn,Night,Dawn
A-6258,5,5/17/2022,5/17/2022,32.30831334,69.97268867,17.93335785,89.80633941,4.904,Construction detour causing congestion,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Night,Twilight,Dawn
A-6259,3,2/11/2022,2/11/2022,9.215128616,88.75534177,18.71681816,91.5026639,1.243,Construction detour causing congestion,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Sunset,Dawn,Sunset
A-6260,3,8/10/2020,8/10/2020,26.05243665,86.91213159,35.66895909,81.51352007,4.079,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Night,Sunset,Twilight
A-6261,1,10/14/2022,10/14/2022,21.77027612,96.30384738,31.21151839,74.93235878,3.177,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Dawn,Dawn,Sunset
A-6262,3,4/1/2024,4/1/2024,8.236543451,89.32803526,16.28631301,80.94206999,2.766,Heavy traffic due to construction work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Night,Day,Sunset
A-6263,1,10/27/2024,10/27/2024,13.85720494,69.22786501,26.80413784,93.36538992,4.379,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Dawn,Day,Sunset
A-6264,5,3/3/2021,3/3/2021,32.67304928,93.14944873,17.90669809,81.44206163,0.774,Power outage affecting traffic signals,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Night,Day,Dawn,Sunset
A-6265,2,1/25/2020,1/25/2020,24.49074422,75.44478795,15.99904852,68.1596733,0.949,Heavy traffic due to construction work,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Twilight,Twilight,Night
A-6266,1,11/23/2023,11/23/2023,19.54351074,71.05858732,29.57504982,76.61889035,1.517,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Night,Night,Sunset
A-6267,5,10/8/2022,10/8/2022,7.989991275,74.93518608,9.534058619,96.7974272,4.925,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Dawn,Twilight,Night,Twilight
A-6268,3,7/31/2023,7/31/2023,19.54825057,70.5913709,15.92856173,86.61678469,1.546,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Dawn,Twilight,Twilight
A-6269,2,6/5/2024,6/5/2024,20.52858431,69.91249797,24.81867277,82.15056433,2.263,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Night,Dawn,Day,Twilight
A-6270,4,8/2/2021,8/2/2021,33.90910672,90.39346263,13.11052099,73.42921206,2.557,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Dawn,Dawn,Day
A-6271,3,9/3/2023,9/3/2023,32.73871314,91.25806196,8.890066115,84.81430389,2.641,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Twilight,Twilight,Dawn
A-6272,1,9/10/2024,9/10/2024,17.9416626,90.31201576,35.18675307,96.84446529,2.66,Vehicle accident with minor impact,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Twilight,Night,Twilight,Dawn
A-6273,3,9/22/2021,9/22/2021,22.96508849,87.10636443,11.72455096,70.16055047,2.956,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Day,Sunset,Sunset,Day
A-6274,1,3/16/2022,3/16/2022,16.80515691,75.75079286,30.18797868,86.93526286,1.787,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Dawn,Dawn,Dawn,Dawn
A-6275,2,8/3/2022,8/3/2022,7.542391812,75.168343,33.69719296,92.12551612,3.769,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Night,Dawn,Dawn
A-6276,5,9/1/2023,9/1/2023,29.19766623,82.84050161,32.69653865,88.10829281,0.939,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Twilight,Night,Twilight
A-6277,5,9/9/2024,9/9/2024,10.09849168,77.54066797,32.8338024,94.95057887,2.864,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Night,Sunset,Twilight,Twilight
A-6278,5,10/22/2024,10/22/2024,21.55131477,70.82487901,23.72202188,71.34892228,2.477,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Day,Day,Day,Twilight
A-6279,5,8/30/2020,8/30/2020,15.55904923,84.83696028,11.93244879,93.47366189,3.756,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Night,Dawn,Twilight,Night
A-6280,5,1/1/2020,1/1/2020,26.95586077,75.55925257,18.85673381,87.10854062,3.585,Pedestrian accident causing delay,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Twilight,Day,Dawn,Sunset
A-6281,3,3/23/2024,3/23/2024,17.71835154,80.05525435,8.63764435,85.48447821,3.848,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sunset,Day,Day,Sunset
A-6282,1,6/2/2020,6/2/2020,9.822946391,80.98108429,8.456029742,70.86192577,1.324,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Twilight,Sunset,Day
A-6283,4,5/20/2023,5/20/2023,11.80183816,79.52188851,24.88715943,79.59645354,3.931,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Day,Day,Twilight,Night
A-6284,3,4/28/2024,4/28/2024,35.95149572,76.8911405,12.87546549,81.02972093,4.646,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Twilight,Day,Dawn,Sunset
A-6285,2,6/16/2023,6/16/2023,31.53608605,88.70666254,9.02502832,85.02836059,0.957,Power outage affecting traffic signals,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Dawn,Sunset,Twilight,Day
A-6286,5,8/16/2022,8/16/2022,6.020834116,86.57360097,16.85262001,94.36549312,1.061,Power outage affecting traffic signals,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Dawn,Twilight,Day
A-6287,3,1/8/2022,1/8/2022,27.47668056,78.52074833,14.94295789,82.92449681,4.024,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Sunset,Night,Day
A-6288,5,7/19/2020,7/19/2020,19.40502458,87.87322831,17.92851914,70.81127426,3.349,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Sunset,Dawn,Twilight,Day
A-6289,3,5/7/2020,5/7/2020,21.67266491,89.32061674,23.77532979,94.03366335,3.884,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Twilight,Twilight,Sunset,Sunset
A-6290,4,9/6/2020,9/6/2020,8.890104433,74.68305621,36.19803744,82.98940966,1.452,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Sunset,Day,Day,Sunset
A-6291,3,6/9/2022,6/9/2022,31.61999093,68.77142491,10.95434875,96.35666439,0.971,Vehicle breakdown on major highway,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Twilight,Dawn,Day
A-6292,1,7/22/2024,7/22/2024,34.69451199,87.97161136,34.29456399,82.24577442,2.296,Power outage affecting traffic signals,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Day,Night,Sunset,Sunset
A-6293,5,1/9/2023,1/9/2023,12.22918159,88.14191445,6.970802407,87.39316339,2.514,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Twilight,Day,Sunset,Day
A-6294,4,9/1/2022,9/1/2022,30.95637305,90.45426085,11.04777364,69.16931612,3.762,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Dawn,Twilight,Sunset,Night
A-6295,3,5/26/2024,5/26/2024,26.55495183,94.1994228,6.914426915,86.4936017,3.005,Vehicle accident with minor impact,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Twilight,Day,Twilight,Twilight
A-6296,2,12/24/2022,12/24/2022,26.82401307,77.57035063,13.00291864,77.63369414,1.997,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Dawn,Day,Dawn,Twilight
A-6297,2,7/25/2023,7/25/2023,13.90948074,94.30101426,23.52836138,91.71986565,2.639,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Night,Sunset,Dawn,Dawn
A-6298,4,1/6/2024,1/6/2024,20.04066367,74.97098359,7.227189787,76.28898474,1.569,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Night,Night,Day,Sunset
A-6299,5,6/7/2024,6/7/2024,25.66855137,79.54235713,15.11939283,96.82361402,1.069,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Sunset,Night,Night,Sunset
A-6300,2,1/7/2022,1/7/2022,32.68829012,83.93801361,33.26614984,84.57139608,3.527,Heavy traffic due to construction work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Sunset,Dawn,Night,Dawn
A-6301,1,1/5/2024,1/5/2024,19.91822458,92.36861123,24.65764088,94.92006886,3.822,Construction detour causing congestion,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dawn,Sunset,Night,Day
A-6302,1,12/2/2023,12/2/2023,26.04973041,69.30879546,8.491684616,92.99621475,4.178,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Night,Night,Sunset,Sunset
A-6303,2,4/4/2023,4/4/2023,15.4952426,75.82709474,36.9161484,83.40232812,3.79,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Day,Night,Sunset
A-6304,4,12/9/2022,12/9/2022,11.26621184,68.20423641,28.67844033,94.88240329,0.734,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Twilight,Sunset,Twilight
A-6305,2,11/30/2022,11/30/2022,25.52422597,77.1534927,31.23255899,88.03234025,0.895,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Night,Dawn,Dawn
A-6306,5,7/2/2020,7/2/2020,21.47954485,89.605074,33.57641681,85.30722016,3.332,Accident near busy intersection,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Sunset,Sunset,Day
A-6307,5,6/23/2020,6/23/2020,24.8172961,78.48995614,22.64628258,74.39207436,1.576,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Dawn,Twilight,Twilight,Night
A-6308,1,10/12/2020,10/12/2020,28.54336336,94.19620832,19.9486267,91.24204236,3.15,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Twilight,Dawn,Night,Night
A-6309,2,8/25/2024,8/25/2024,17.88833887,86.88755209,19.90823596,89.74362139,3.281,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Dawn,Dawn
A-6310,4,5/11/2023,5/11/2023,6.784585969,82.08009363,11.20181625,71.22061742,2.08,Power outage affecting traffic signals,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Night,Sunset,Night
A-6311,4,10/29/2020,10/29/2020,32.80323804,75.54884347,24.88599478,83.14259912,0.911,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Sunset,Night,Sunset
A-6312,4,11/20/2024,11/20/2024,35.52852232,94.33637104,24.1277175,80.93576375,3.452,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Dawn,Day,Dawn,Day
A-6313,5,9/29/2021,9/29/2021,24.74499389,72.96419201,27.38527976,84.41704307,3.545,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Night,Day,Sunset
A-6314,4,10/29/2020,10/29/2020,33.30733446,87.37352804,32.69302194,84.52176152,4.59,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Dawn,Sunset,Dawn
A-6315,3,6/29/2022,6/29/2022,20.26939958,70.64930381,35.44604202,71.79306694,1.13,Heavy traffic due to construction work,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Sunset,Dawn,Sunset
A-6316,1,1/14/2023,1/14/2023,10.80001897,92.46915214,24.5966577,69.3141565,4.725,Construction detour causing congestion,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Night,Night,Twilight
A-6317,1,6/27/2023,6/27/2023,34.59662286,69.60552134,9.494798399,94.94508014,1.609,Power outage affecting traffic signals,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Day,Sunset
A-6318,3,1/28/2021,1/28/2021,10.30220115,73.94692835,25.45682448,81.04124215,1.048,Vehicle accident with minor impact,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Sunset,Day,Night
A-6319,4,2/20/2021,2/20/2021,32.299601,73.17521187,18.52750671,73.59477215,2.879,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Sunset,Sunset,Sunset,Night
A-6320,5,11/22/2023,11/22/2023,16.32498403,92.1244248,10.09213866,72.3647626,0.713,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Day,Day,Day,Twilight
A-6321,4,8/21/2023,8/21/2023,28.08258562,72.76621352,27.38371661,84.91420275,2.887,Pedestrian accident causing delay,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Twilight,Sunset,Day,Twilight
A-6322,1,3/14/2021,3/14/2021,13.42815506,74.40398911,23.76217545,83.62816551,0.555,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Dawn,Dawn,Day,Twilight
A-6323,1,10/3/2022,10/3/2022,20.81412349,95.17966468,13.49058623,80.07840361,2.565,Pedestrian accident causing delay,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Twilight,Day,Twilight,Night
A-6324,5,7/5/2024,7/5/2024,25.40957084,79.19052423,18.09096655,77.73271366,1.569,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Night,Dawn,Sunset
A-6325,3,3/10/2022,3/10/2022,26.4879733,78.99262604,31.698733,78.57919673,3.737,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Day,Night,Twilight
A-6326,2,9/22/2024,9/22/2024,11.48481492,93.18458022,8.191762619,78.34868836,0.72,Pedestrian accident causing delay,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Sunset,Dawn,Dawn,Dawn
A-6327,1,9/7/2021,9/7/2021,27.18483083,85.9862219,17.70200891,90.89954467,3.189,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Sunset,Sunset,Twilight
